Popularity	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_in min/ms	time_signature	Class
50	0.592	0.642	6	-6.576	0	0.0544	0.314	0.342	0.0932	0.653	199.903	155250	4	9
62	0.704	0.657	1	-9.431	0	0.0934	0.00873	0.000226	0.297	0.527	107.931	155556	4	9
58	0.696	0.394	11	-13.825	0	0.539	0.0579	0.821	0.0899	0.747	216.053	155758	4	9
89	0.84	0.766	4	-4.12	1	0.136	0.00302	3.61E-06	0.0684	0.402	94.018	155884	4	9
15	0.821	0.645	11	-5.385	0	0.0515	0.0473	2.11E-06	0.0858	0.328	117.001	155897	4	9
60	0.857	0.545	4	-7.3	0	0.472	0.487	0.0152	0.337	0.57	107.038	156149	4	9
55	0.85	0.645	11	-6.302	0	0.0611	0.358	1.12E-05	0.09	0.93	104.022	156454	4	9
40	0.601	0.69	5	-8.339	0	0.201	0.162	1.29E-05	0.409	0.0795	99.984	156600	4	9
36	0.778	0.846	7	-3.442	1	0.0355	0.0672	1.52E-06	0.0641	0.597	111.994	156781	4	9
90	0.868	0.795	11	-6.044	1	0.269	0.0012	0.0193	0.0461	0.819	166	156945	4	9
54	0.75	0.593	9	-12.074	1	0.0331	0.0792	0.785	0.283	0.846	119.985	157523	4	9
72	0.752	0.87	9	-3.812	0	0.0623	0.0604	1.12E-05	0.489	0.784	120.006	157707	4	9
54	0.759	0.622	8	-8.956	1	0.039	0.419	0.138	0.0952	0.966	159.944	157999	4	9
38	0.666	0.778	5	-3.835	0	0.0581	0.266	0.307	0.0803	0.873	196.052	158015	4	9
46	0.802	0.442	1	-8.908	1	0.423	0.59	2.35E-05	0.107	0.486	103.047	158486	4	9
17	0.431	0.795	9	-5	1	0.0914	0.00437	3.45E-06	0.0906	0.678	147.961	158945	4	9
47	0.769	0.752	2	-5.164	0	0.102	0.11	0.00191	0.181	0.431	98.018	158981	4	9
39	0.748	0.715	1	-4.987	0	0.0605	0.108	0.00597	0.1	0.688	102.991	159066	4	9
48	0.684	0.686	6	-6.823	1	0.0484	0.116	0.0538	0.0732	0.912	140.646	159105	4	9
22	0.615	0.527	3	-8.182	1	0.0308	0.16	0.921	0.142	0.503	144.937	159125	4	9
40	0.63	0.678	11	-6.412	1	0.0526	0.052	0.00015	0.265	0.533	109.966	159412	4	9
62	0.508	0.323	1	-13.239	1	0.0347	0.714	1.93E-05	0.118	0.472	120.861	159761	4	9
87	0.709	0.548	10	-8.493	1	0.353	0.65	1.59E-06	0.133	0.543	83.995	160000	4	9
79	0.664	0.573	5	-6.519	1	0.0277	0.613	0.000363	0.0857	0.566	76.023	160097	4	9
39	0.908	0.517	2	-9.919	0	0.108	0.784	0.0025	0.0851	0.762	114.68	160635	4	9
55	0.861	0.817	2	-5.07	0	0.235	0.724	0.0617	0.104	0.671	102.969	160777	4	9
14	0.584	0.804	7	-6.094	1	0.0619	0.000968	0.635	0.284	0.635	159.953	161037	4	9
53	0.814	0.874	6	-5.316	1	0.0425	0.000222	0.522	0.276	0.434	123.992	161041	4	9
59	0.697	0.494	7	-5.206	1	0.0317	0.274	5.14E-06	0.0936	0.357	90.842	161071	4	9
68	0.642	0.823	4	-3.68	0	0.0612	0.000281	0.00211	0.216	0.826	112.005	161253	4	9
43	0.717	0.818	5	-4.879	0	0.039	0.0295	0.0209	0.072	0.533	129.957	161365	4	9
63	0.633	0.788	5	-4.075	0	0.127	0.0111	1.60E-06	0.0582	0.412	134.13	161617	4	9
47	0.797	0.509	10	-9.193	0	0.0418	0.653	0.000382	0.114	0.612	97.997	161633	4	9
43	0.853	0.665	2	-4.877	1	0.0887	0.213	6.11E-06	0.0772	0.778	112.04	162617	4	9
47	0.663	0.387	2	-10.385	1	0.0629	0.482	1.70E-06	0.137	0.286	78.033	162747	4	9
75	0.752	0.764	1	-4.399	1	0.038	0.0476	9.44E-05	0.0543	0.582	121.958	163216	4	9
78	0.801	0.795	1	-5.115	0	0.0504	0.0417	0.000113	0.0717	0.754	79.028	163253	4	9
58	0.802	0.852	7	-1.851	1	0.0604	0.0404	0.000437	0.0539	0.685	100.029	163799	4	9
78	0.661	0.723	5	-6.976	0	0.0566	0.179	1.23E-05	0.14	0.316	113.778	163805	4	9
44	0.669	0.786	6	-6.459	1	0.0871	0.306	0.0596	0.383	0.738	88.997	163813	4	9
32	0.653	0.708	11	-7.778	0	0.0527	0.613	0.000731	0.239	0.929	111.386	164000	4	9
94	0.798	0.62	8	-7.079	0	0.232	0.414	0.0192	0.112	0.235	120.031	164000	4	9
29	0.683	0.298	9	-11.25	0	0.327	0.0672	2.31E-06	0.109	0.387	120.007	164009	4	9
3	0.668	0.645	1	-5.986	0	0.0483	0.0131	1.65E-05	0.138	0.424	155.013	164118	4	9
62	0.747	0.554	8	-6.154	0	0.289	0.493	0.000425	0.332	0.585	96.988	164318	4	9
43	0.718	0.63	4	-9.147	0	0.0373	0.0905	0.000169	0.483	0.666	115.537	164524	4	9
30	0.586	0.253	1	-8.667	0	0.0465	0.932	5.27E-05	0.114	0.568	104.217	164973	4	9
50	0.893	0.757	10	-2.843	1	0.0738	0.112	0.0634	0.107	0.681	95.018	165000	4	9
90	0.734	0.874	8	-3.158	1	0.0662	0.168	1.14E-05	0.0489	0.905	122.953	166028	4	9
51	0.703	0.781	4	-5.536	1	0.0262	0.262	0.544	0.155	0.845	100.909	166229	4	9
46	0.523	0.316	6	-10.581	0	0.0312	0.619	3.22E-05	0.163	0.235	119.755	166562	4	9
30	0.759	0.617	9	-8.984	0	0.0781	0.0386	0.00119	0.103	0.507	106.639	166853	4	9
55	0.85	0.687	6	-8.967	0	0.0411	0.0522	0.229	0.0816	0.797	109.995	166909	4	9
70	0.688	0.742	5	-6.363	1	0.0496	0.00912	1.37E-06	0.186	0.74	110.026	166909	4	9
49	0.795	0.658	7	-6.896	0	0.057	0.233	0.0883	0.247	0.786	139.917	167108	4	9
50	0.752	0.602	2	-6.98	1	0.0371	0.349	1.30E-06	0.0792	0.743	100.016	167213	4	9
35	0.692	0.903	8	-6.041	0	0.0566	0.0525	3.80E-06	0.1	0.304	122.093	167213	4	9
20	0.808	0.791	1	-5.228	1	0.0411	0.144	3.87E-06	0.0518	0.786	111.975	167293	4	9
54	0.686	0.873	1	-5.002	1	0.0916	0.356	0.000226	0.0936	0.711	65.998	167320	4	9
27	0.795	0.653	1	-7.862	1	0.0684	0.0869	0.0802	0.11	0.749	109.018	167339	4	9
26	0.727	0.801	10	-6.562	1	0.0307	0.251	0.817	0.0838	0.928	121.032	167603	4	9
56	0.808	0.792	7	-4.436	1	0.113	0.0189	0.0115	0.0876	0.542	99.027	167876	4	9
42	0.551	0.636	2	-6.798	1	0.054	0.0837	4.28E-06	0.112	0.148	174.065	168276	4	9
71	0.935	0.71	11	-5.085	0	0.158	0.0769	1.92E-06	0.173	0.635	100.009	168507	4	9
40	0.611	0.265	11	-10.801	1	0.0349	0.733	0.0207	0.107	0.447	137.996	168719	4	9
58	0.539	0.836	11	-5.365	1	0.0654	0.217	0.000168	0.303	0.759	135.596	168760	4	9
45	0.547	0.945	9	-3.207	1	0.118	0.594	0.00141	0.102	0.902	173.862	168920	4	9
55	0.749	0.409	9	-9.263	1	0.0395	0.13	0.00222	0.152	0.486	122.979	168951	4	9
94	0.824	0.862	2	-3.424	1	0.126	0.0076	0.000132	0.303	0.801	122.98	169153	4	9
56	0.734	0.615	7	-8.519	1	0.0562	0.0966	3.15E-06	0.122	0.289	115.993	169768	4	9
60	0.778	0.577	5	-6.766	0	0.173	0.104	2.97E-06	0.122	0.361	99.05	169848	4	9
29	0.788	0.839	4	-5.163	0	0.0465	0.0261	0.000259	0.137	0.765	109.968	169872	4	9
31	0.816	0.891	11	-2.084	0	0.0605	0.154	0.000217	0.378	0.412	124.998	169921	4	9
40	0.84	0.405	10	-11.714	0	0.16	0.336	0.0347	0.111	0.814	90.036	170040	4	9
47	0.505	0.928	5	-5.457	0	0.0319	0.000193	0.134	0.205	0.513	138.023	170080	4	9
62	0.737	0.615	8	-7.971	1	0.0682	0.0516	0.00219	0.0954	0.717	109.992	170087	4	9
38	0.845	0.743	9	-7.445	0	0.0931	0.0799	0.00209	0.694	0.956	112.493	170387	4	9
40	0.607	0.885	8	-3.086	1	0.0763	0.00091	0.00391	0.558	0.539	103.047	170467	4	9
36	0.82	0.892	8	-4.399	1	0.0766	0.0164	6.38E-06	0.493	0.892	128.06	170625	4	9
53	0.659	0.931	2	-4.957	0	0.0326	0.0182	3.63E-05	0.347	0.861	115.965	170667	4	9
37	0.87	0.41	8	-8.804	1	0.182	0.243	2.92E-05	0.127	0.576	83.974	171202	4	9
54	0.844	0.785	11	-5.405	0	0.0833	0.343	0.00011	0.505	0.454	99.992	171211	4	9
45	0.742	0.846	11	-3.956	0	0.126	0.0754	0.000174	0.129	0.91	159.991	171240	4	9
61	0.573	0.786	7	-4.354	1	0.0352	0.0634	0.212	0.117	0.612	110.289	171267	4	9
45	0.373	0.216	1	-11.41	1	0.0326	0.955	0.00105	0.0739	0.496	129.03	171413	4	9
64	0.699	0.703	9	-7.651	0	0.273	0.517	0.0216	0.112	0.478	195.864	171429	4	9
51	0.468	0.484	1	-7.432	0	0.302	0.438	0.0341	0.161	0.37	89.944	171568	4	9
14	0.643	0.622	7	-10.569	0	0.0304	0.345	0.928	0.156	0.833	120.202	172067	4	9
68	0.687	0.89	8	-5.99	1	0.0344	0.00396	0.000939	0.0436	0.854	113.06	172232	4	9
53	0.598	0.906	7	-3.435	1	0.0447	0.00931	3.95E-05	0.16	0.525	97.007	172280	4	9
40	0.797	0.726	7	-5.267	1	0.0804	0.476	0.472	0.0769	0.969	104.432	172329	4	9
70	0.745	0.736	1	-5.258	0	0.29	0.142	1.10E-05	0.11	0.77	104.008	172758	4	9
33	0.608	0.844	3	-7.486	1	0.0437	0.311	0.0264	0.0982	0.499	136.1	172813	4	9
20	0.799	0.672	2	-7.545	1	0.0341	0.00137	0.012	0.141	0.757	124.01	173007	4	9
36	0.504	0.735	7	-4.667	0	0.244	0.139	0.000196	0.326	0.487	100.039	173246	4	9
44	0.584	0.949	11	-5.425	0	0.0515	0.00193	0.917	0.215	0.7	100.712	173320	4	9
31	0.435	0.326	6	-8.459	0	0.0406	0.951	1.70E-06	0.546	0.473	107.49	173333	4	9
52	0.757	0.826	8	-5.691	1	0.0739	0.134	0.204	0.508	0.384	100.023	173400	4	9
42	0.714	0.594	11	-8.379	1	0.0404	0.246	0.00388	0.0818	0.395	101.127	173465	4	9
49	0.672	0.589	10	-6.615	0	0.118	0.477	0.00201	0.113	0.446	202.093	173999	4	9
56	0.587	0.639	6	-6.883	0	0.0769	0.0924	4.53E-06	0.269	0.258	94.927	174082	4	9
68	0.453	0.689	7	-5.952	1	0.0414	0.0701	1.28E-06	0.149	0.477	145.762	174120	4	9
88	0.889	0.34	11	-7.773	0	0.0697	0.218	0.13	0.055	0.716	94.009	174321	4	9
44	0.845	0.744	11	-4.238	1	0.0636	0.0653	0.00017	0.11	0.467	109.999	174545	4	9
58	0.767	0.706	4	-7.437	0	0.262	0.193	6.90E-05	0.0956	0.529	97.205	174588	4	9
34	0.799	0.835	6	-4.403	1	0.204	0.63	5.45E-05	0.0779	0.679	129.039	174884	4	9
83	0.588	0.856	9	-5.242	0	0.0316	0.000818	0.0739	0.238	0.635	96.966	175044	4	9
44	0.718	0.761	9	-4.172	0	0.148	0.0907	0.000258	0.0647	0.692	170.006	175071	4	9
34	0.619	0.631	11	-6.018	1	0.104	0.131	1.18E-06	0.246	0.772	106.309	175305	4	9
16	0.487	0.609	9	-8.111	0	0.0249	0.291	0.769	0.336	0.349	99.983	175307	4	9
42	0.897	0.466	10	-10.18	1	0.0478	0.556	0.000165	0.119	0.522	104.944	175313	4	9
52	0.587	0.788	1	-6.198	1	0.311	0.00969	6.17E-05	0.0459	0.821	111.276	175405	4	9
51	0.702	0.662	4	-4.748	1	0.208	0.396	6.19E-06	0.137	0.607	194.001	175479	4	9
63	0.725	0.703	7	-4.641	1	0.0466	0.0632	0.000251	0.14	0.638	106.032	175827	4	9
42	0.828	0.518	8	-9.244	1	0.0811	0.0481	6.98E-05	0.107	0.292	100.952	175870	4	9
42	0.851	0.565	5	-9.43	0	0.102	0.0716	0.000525	0.116	0.551	130.022	175938	4	9
44	0.546	0.59	7	-5.37	0	0.0564	0.902	0.00298	0.0754	0.628	105.204	176000	4	9
41	0.825	0.781	9	-4.732	0	0.107	0.0833	3.55E-05	0.26	0.812	100.013	176012	4	9
47	0.784	0.721	8	-5.457	1	0.0506	0.0149	0.00424	0.285	0.895	121.966	176219	4	9
33	0.696	0.698	1	-6.908	0	0.0439	0.305	5.07E-06	0.112	0.563	119.993	176241	4	9
52	0.693	0.824	7	-8.139	0	0.0415	0.00726	0.0662	0.0826	0.822	108.018	176708	4	9
15	0.551	0.326	11	-13.131	0	0.035	0.347	0.0564	0.104	0.235	135.017	176803	4	9
33	0.472	0.207	2	-11.287	1	0.0326	0.913	3.24E-05	0.115	0.32	86.656	176896	4	9
83	0.541	0.153	6	-10.654	1	0.0303	0.882	1.66E-06	0.16	0.359	139.644	176972	4	9
65	0.677	0.66	2	-6.682	1	0.129	0.00779	0.021	0.0941	0.611	153.982	177187	4	9
59	0.819	0.652	2	-8.466	1	0.0515	0.124	0.000752	0.527	0.967	126.01	177420	4	9
48	0.609	0.895	2	-2.809	1	0.0375	0.000324	0.000438	0.0831	0.368	123.044	177560	4	9
56	0.782	0.825	11	-8.605	0	0.0436	0.0428	0.378	0.1	0.917	98.273	177792	4	9
58	0.753	0.715	10	-7.437	1	0.0494	0.00839	0.0325	0.105	0.315	123.979	177842	4	9
57	0.836	0.74	9	-4.77	0	0.057	0.0622	0.0034	0.121	0.445	101.986	177920	4	9
58	0.393	0.558	3	-9.429	1	0.0475	0.603	4.85E-05	0.108	0.336	112.64	178053	4	9
89	0.671	0.782	6	-4.593	1	0.0341	0.0142	0.00221	0.333	0.618	123.989	178088	4	9
53	0.873	0.651	1	-4.179	1	0.0374	0.0251	0.000107	0.213	0.828	115.002	178290	4	9
23	0.699	0.539	1	-9.335	0	0.0293	0.834	0.0985	0.0953	0.454	150.018	178400	4	9
25	0.748	0.759	8	-8.927	1	0.032	0.0066	0.00947	0.161	0.88	129.965	178485	4	9
30	0.627	0.5	9	-9.615	0	0.046	0.0957	0.0385	0.522	0.353	120.025	178711	4	9
58	0.779	0.733	9	-8.137	0	0.0734	0.0177	0.0011	0.591	0.515	115.009	178714	4	9
37	0.786	0.722	5	-9.029	0	0.0616	0.0481	0.00132	0.111	0.566	98.008	178776	4	9
60	0.629	0.451	6	-9.974	1	0.0284	0.852	0.06	0.141	0.681	90.965	178827	4	9
53	0.652	0.601	4	-7.988	1	0.0317	0.625	0.000165	0.17	0.302	130.308	178840	4	9
14	0.713	0.939	5	-3.609	0	0.0372	0.11	5.88E-06	0.331	0.88	108.034	179320	4	9
80	0.682	0.9	9	-5.028	1	0.0873	0.0891	0.063	0.0685	0.937	100.721	179499	4	9
64	0.463	0.749	11	-8.118	0	0.0891	0.00796	0.00219	0.0558	0.888	183.048	179653	4	9
52	0.599	0.914	4	-4.926	0	0.0662	0.00246	9.21E-06	0.21	0.587	100.044	179685	4	9
55	0.753	0.461	8	-8.857	0	0.0585	0.496	0.000372	0.116	0.897	103.919	179908	4	9
34	0.623	0.519	2	-7.23	1	0.11	0.0571	6.27E-05	0.103	0.495	167.951	180000	4	9
82	0.98	0.413	8	-11.052	0	0.101	0.671	7.95E-05	0.17	0.764	119.993	180139	4	9
36	0.531	0.772	9	-4.126	1	0.0446	0.0541	0.00693	0.0827	0.842	175.022	180273	4	9
57	0.608	0.79	6	-6.086	1	0.156	0.0666	8.38E-05	0.325	0.851	155.18	180314	4	9
53	0.521	0.532	9	-11.492	0	0.0357	0.563	0.000435	0.386	0.326	95.19	180533	4	9
46	0.7	0.378	9	-10.398	1	0.0431	0.77	2.83E-06	0.137	0.358	131.864	180625	4	9
1	0.645	0.378	1	-11.946	0	0.0508	0.599	0.000968	0.0958	0.587	129.977	180923	4	9
42	0.397	0.81	4	-5.495	1	0.0433	0.0147	0.025	0.168	0.459	110.876	181029	4	9
59	0.893	0.49	5	-6.563	0	0.0589	0.197	0.000387	0.102	0.517	108.032	181074	4	9
28	0.767	0.51	1	-5.737	1	0.152	0.0762	0.000385	0.153	0.525	120.022	181084	4	9
20	0.509	0.333	6	-12.622	0	0.0779	0.0835	2.60E-06	0.133	0.243	111.002	181127	4	9
32	0.625	0.722	3	-6.073	1	0.0276	0.0162	0.122	0.133	0.797	120.024	181248	4	9
43	0.471	0.398	9	-8.337	0	0.0447	0.875	2.29E-05	0.0987	0.301	133.085	181333	4	9
36	0.646	0.697	11	-8.726	0	0.0542	0.0226	1.17E-06	0.129	0.645	150.023	181608	4	9
84	0.527	0.922	9	-2.666	0	0.0728	0.00475	0.000162	0.422	0.49	95.975	181680	4	9
53	0.664	0.354	11	-9.855	0	0.0373	0.789	1.97E-05	0.168	0.346	135.977	181765	4	9
65	0.702	0.597	2	-7.067	1	0.207	0.587	3.62E-06	0.112	0.383	85.016	181852	4	9
21	0.69	0.0905	1	-18.256	1	0.039	0.978	0.00951	0.377	0.299	96.988	182000	4	9
74	0.627	0.446	2	-9.477	0	0.0332	0.308	0.00077	0.111	0.11	139.994	182080	4	9
46	0.753	0.869	10	-4.09	0	0.0338	0.00164	6.21E-06	0.155	0.703	109.563	182093	4	9
20	0.673	0.577	1	-10.076	0	0.0359	0.0806	0.00198	0.0811	0.856	94.936	182405	4	9
47	0.817	0.753	8	-3.427	1	0.0497	0.0173	4.31E-06	0.049	0.604	97.998	182449	4	9
93	0.83	0.517	6	-6.416	0	0.333	0.399	8.95E-05	0.0916	0.616	171.959	182496	4	9
36	0.794	0.482	2	-6.699	1	0.0532	0.000207	0.518	0.143	0.687	134.001	182533	4	9
36	0.511	0.455	2	-7.71	0	0.0284	0.54	7.39E-06	0.0957	0.857	171.125	182544	4	9
52	0.715	0.536	4	-10.498	1	0.0285	0.664	1.76E-06	0.277	0.684	118.091	182640	4	9
70	0.598	0.444	2	-8.683	0	0.0327	0.68	1.94E-05	0.142	0.286	113.919	183090	4	9
74	0.692	0.431	6	-11.884	1	0.0335	0.305	1.39E-05	0.132	0.327	138.925	183133	4	9
44	0.683	0.274	9	-9.859	1	0.0652	0.892	1.48E-06	0.175	0.535	136.169	183165	4	9
61	0.641	0.721	11	-6.788	0	0.0451	0.413	7.15E-06	0.246	0.753	67.055	183333	4	9
61	0.796	0.426	9	-7.994	1	0.0324	0.031	0.00446	0.171	0.572	100.006	183570	4	9
46	0.737	0.907	8	-2.982	1	0.131	0.238	2.64E-05	0.0962	0.563	119.915	183747	4	9
42	0.686	0.286	11	-10.216	0	0.0261	0.791	1.18E-05	0.104	0.229	96.994	184253	4	9
26	0.654	0.78	1	-4.612	1	0.0676	0.0239	0.0523	0.239	0.626	148.149	184288	4	9
57	0.657	0.258	10	-12.613	1	0.0311	0.908	2.79E-06	0.116	0.318	127.725	184301	4	9
85	0.773	0.8	10	-3.17	0	0.0987	0.0613	0.00403	0.0327	0.842	89.988	184507	4	9
81	0.694	0.77	6	-5.335	1	0.149	0.176	1.10E-05	0.118	0.163	125.905	184560	4	9
74	0.603	0.864	4	-3.341	0	0.0668	0.055	0.00493	0.0986	0.616	160.488	184627	4	9
44	0.709	0.729	3	-6.452	0	0.0321	0.0135	0.00022	0.0532	0.719	122.991	184687	4	9
40	0.699	0.521	11	-6.734	0	0.0268	0.148	0.000952	0.133	0.793	107.053	184893	4	9
30	0.562	0.319	5	-7.378	1	0.0367	0.807	2.58E-06	0.1	0.33	66.762	185000	4	9
56	0.644	0.514	9	-5.08	0	0.0315	0.343	2.56E-06	0.144	0.589	123.709	185019	4	9
62	0.706	0.824	1	-7.036	1	0.133	0.0547	0.00162	0.0448	0.536	123.965	185133	4	9
23	0.658	0.944	5	-3.593	0	0.0305	0.0921	2.47E-05	0.0902	0.844	94.033	185147	4	9
79	0.207	0.243	10	-8.181	1	0.0306	0.925	0.0342	0.118	0.394	171.648	185176	4	9
53	0.888	0.786	6	-4.2	0	0.0517	0.135	2.95E-06	0.0754	0.771	100.03	185400	4	9
26	0.618	0.888	2	-6.312	1	0.0505	0.592	2.11E-05	0.176	0.614	159.934	185438	4	9
48	0.685	0.328	2	-11.655	0	0.0353	0.537	1.52E-06	0.0861	0.35	131.908	185640	4	9
53	0.684	0.729	1	-3.8	1	0.0407	0.0231	0.000628	0.124	0.49	159.975	185787	4	9
47	0.766	0.605	11	-7.932	1	0.21	0.174	3.88E-05	0.0555	0.957	77.447	185884	4	9
46	0.729	0.922	6	-3.695	0	0.109	0.0857	6.12E-06	0.278	0.443	108.976	185947	4	9
40	0.692	0.696	1	-7.949	1	0.0796	0.114	0.000109	0.12	0.382	119.981	186027	4	9
57	0.691	0.388	1	-12.401	0	0.0537	0.767	0.00337	0.0996	0.304	117.001	186130	4	9
88	0.758	0.913	6	-2.926	0	0.113	0.00364	6.92E-05	0.193	0.658	128.04	186210	4	9
69	0.76	0.605	9	-8.119	1	0.0984	0.0886	2.09E-06	0.157	0.371	114.996	186261	4	9
53	0.406	0.354	2	-9.343	0	0.0355	0.52	1.25E-05	0.116	0.479	119.706	186264	4	9
23	0.65	0.766	10	-5.938	0	0.0429	0.0178	0.000139	0.115	0.926	110.302	186653	4	9
42	0.802	0.591	10	-6.127	0	0.0848	0.0444	5.96E-05	0.266	0.757	113.012	186722	4	9
54	0.8	0.751	10	-3.604	0	0.0781	0.00969	0.000782	0.0381	0.646	93.999	186783	4	9
40	0.539	0.48	11	-11.833	0	0.0705	0.558	0.000139	0.259	0.475	88.883	186928	4	9
67	0.754	0.706	5	-6.145	1	0.0923	0.237	3.46E-05	0.097	0.536	81.943	186935	4	9
39	0.653	0.523	8	-10.083	1	0.0576	0.326	0.00539	0.373	0.35	89.024	187053	4	9
38	0.799	0.926	1	-4.941	1	0.0392	0.0177	0.00588	0.0808	0.966	145.946	187214	4	9
52	0.583	0.592	11	-7.021	1	0.0248	0.0216	3.52E-06	0.145	0.623	89.962	187263	4	9
67	0.795	0.361	3	-10.701	0	0.227	0.625	0.00477	0.114	0.346	88.036	187520	4	9
67	0.861	0.82	1	-4.807	0	0.0728	0.032	4.76E-06	0.0706	0.781	118.04	187571	4	9
55	0.726	0.223	7	-12.551	1	0.0324	0.919	4.34E-06	0.121	0.661	94.034	187584	4	9
23	0.764	0.601	6	-8.287	0	0.0421	0.0353	0.0268	0.335	0.622	105.994	187607	4	9
32	0.742	0.403	9	-12.167	1	0.257	0.0103	0.0108	0.136	0.485	177.072	187636	4	9
73	0.807	0.887	9	-3.726	1	0.0503	0.0573	2.87E-06	0.124	0.961	134.052	187920	4	9
46	0.922	0.693	3	-3.105	0	0.0842	0.15	0.000278	0.115	0.718	110.019	187926	4	9
35	0.46	0.223	2	-8.974	0	0.138	0.995	0.0957	0.253	0.306	78.306	188200	4	9
30	0.378	0.664	5	-7.502	1	0.0383	0.541	0.329	0.117	0.327	87.261	188292	4	9
58	0.724	0.62	7	-5.576	1	0.101	0.29	3.57E-06	0.105	0.478	107.159	188411	4	9
68	0.721	0.485	5	-11.213	0	0.0681	0.158	0.275	0.107	0.614	150.027	188617	4	9
66	0.87	0.721	10	-5.311	0	0.11	0.522	0.648	0.108	0.489	92.025	188910	4	9
63	0.739	0.742	7	-4.586	1	0.0329	0.0227	1.39E-06	0.229	0.659	124.016	189000	4	9
78	0.498	0.81	7	-4.065	1	0.0263	0.00392	0.00717	0.0635	0.594	79.935	189160	4	9
45	0.82	0.604	8	-4.64	1	0.137	0.446	0.000125	0.0984	0.886	162.776	189320	4	9
77	0.68	0.895	2	-7.144	1	0.0378	0.0156	0.000374	0.145	0.824	93.037	189375	4	9
46	0.534	0.525	5	-8.763	0	0.0585	0.544	0.000132	0.208	0.278	120.014	189429	4	9
52	0.522	0.726	4	-4.115	1	0.0383	0.348	5.47E-06	0.148	0.331	161.867	189587	4	9
58	0.5	0.28	7	-10.764	0	0.0404	0.88	2.60E-06	0.102	0.0832	92.457	190253	4	9
7	0.528	0.367	2	-9.227	1	0.055	0.878	0.000146	0.0795	0.293	128.715	190427	4	9
49	0.583	0.881	9	-4.099	0	0.0904	0.00134	3.49E-05	0.341	0.813	140.09	190487	4	9
40	0.564	0.382	2	-11.035	1	0.033	0.826	0.000165	0.0835	0.427	147.939	190557	4	9
68	0.87	0.637	5	-8.368	0	0.0614	0.497	3.15E-05	0.205	0.78	120.99	190561	4	9
53	0.703	0.691	1	-6.121	1	0.0417	0.00544	0.0914	0.23	0.715	164.101	190648	4	9
41	0.748	0.41	7	-8.312	0	0.0307	0.688	3.00E-05	0.114	0.86	100.016	191000	4	9
77	0.809	0.911	6	-4.41	0	0.0617	0.00795	0.000179	0.181	0.64	122.035	191242	4	9
47	0.645	0.867	7	-2.326	1	0.182	0.119	1.98E-05	0.413	0.337	113.988	191459	4	9
57	0.818	0.836	8	-6.113	0	0.0391	0.0934	0.422	0.088	0.305	123.02	191723	4	9
71	0.569	0.692	9	-4.683	1	0.0323	0.0167	3.78E-05	0.126	0.737	141.632	192213	4	9
13	0.487	0.951	11	-3.85	0	0.0381	1.42E-05	0.562	0.136	0.654	146.609	192451	4	9
34	0.822	0.704	9	-6.423	0	0.0675	0.0909	0.00056	0.22	0.529	90.049	192667	4	9
60	0.728	0.636	5	-5.824	1	0.0366	0.194	2.57E-05	0.515	0.433	124.023	192848	4	9
33	0.46	0.653	5	-10.412	1	0.072	0.305	2.17E-06	0.0905	0.408	168.138	192857	4	9
46	0.794	0.742	5	-6.497	0	0.103	0.0352	0.00768	0.124	0.657	100.002	192888	4	9
27	0.677	0.582	2	-8.943	1	0.0269	0.155	0.0489	0.157	0.169	107.001	192900	4	9
29	0.592	0.749	6	-6.165	0	0.0295	0.000618	0.00122	0.166	0.799	127.038	192921	4	9
80	0.689	0.612	6	-6.014	1	0.0387	0.228	7.77E-06	0.368	0.461	122.076	193018	4	9
43	0.796	0.971	9	-6.339	1	0.0882	0.025	0.00226	0.32	0.963	133.159	193142	4	9
60	0.888	0.54	1	-6.071	0	0.134	0.348	0.309	0.0821	0.806	99.992	193165	4	9
54	0.602	0.516	2	-7.575	0	0.0533	0.521	1.69E-06	0.214	0.337	140.057	193448	4	9
77	0.68	0.825	8	-4.296	1	0.0702	0.00173	0.000122	0.27	0.784	117.987	193533	4	9
71	0.755	0.882	10	-1.957	0	0.0532	0.125	0.00142	0.103	0.606	99.984	193555	4	9
76	0.676	0.835	8	-4.382	0	0.044	0.00682	3.04E-05	0.081	0.8	104.987	193776	4	9
50	0.556	0.697	7	-5.959	1	0.0407	0.000128	1.15E-05	0.531	0.165	106.071	193794	4	9
51	0.851	0.674	2	-4.488	1	0.0619	0.0101	3.90E-05	0.218	0.518	101.011	193828	4	9
45	0.627	0.688	1	-4.883	0	0.0682	0.171	2.29E-06	0.131	0.224	155.955	193875	4	9
23	0.763	0.754	8	-5.696	0	0.033	0.0309	0.00106	0.114	0.901	112.994	194067	4	9
87	0.701	0.425	7	-10.965	1	0.375	0.328	0.13	0.1	0.562	135.128	194088	4	9
45	0.734	0.422	4	-11.116	1	0.0499	0.608	2.75E-06	0.119	0.446	117.022	194140	4	9
53	0.638	0.642	7	-4.422	1	0.0639	0.00153	4.07E-06	0.0826	0.676	165.984	194323	4	9
45	0.663	0.459	8	-9.143	1	0.0365	0.0302	0.456	0.109	0.426	140.166	194398	4	9
49	0.848	0.743	1	-7.095	0	0.0804	0.362	0.0014	0.102	0.706	100.036	194400	4	9
64	0.784	0.845	3	-2.793	1	0.0596	0.286	1.59E-05	0.074	0.888	105.981	194721	4	9
